date,value
2021-04-30,312272
2021-04-30,223642.7454
2021-04-30,527914.7727
2021-04-30,209495.2041
2021-04-30,217363.1369
2021-04-30,292348.8692
2021-04-30,438643
2021-04-30,341922.1382
2021-04-30,234894.3112
2021-04-30,586038.585
2021-04-30,131988
2021-04-30,584373.2899
2021-04-30,219085.3803
2021-04-30,214197.8746
2021-04-30,419127.9281
2021-04-30,256082.2982
2021-04-30,659368.8665
2021-04-30,244956.54
2021-04-30,54626
2021-04-30,385139.2571
2021-04-30,355845
2021-04-30,185670
2021-04-30,300674
2021-04-30,606351.3261
2021-04-30,442693.8738
2021-04-30,440288.7668
2021-04-30,212264.2124
2021-04-30,254600.3207
2021-04-30,265977
2021-04-30,425098.0445
2021-04-30,412225.4882
2021-04-30,486561.7138
2021-04-30,491570.0335
2021-04-30,406866.7373
2021-04-30,462263.5835
2021-04-30,417414.8808
2021-04-30,518665.8863
2021-04-30,479822.3225
2021-05-31,450923.5204
2021-05-31,373096.0407
2021-05-31,304776
2021-05-31,228323.5659
2021-05-31,541827.1831
2021-05-31,213278.5026
2021-05-31,222113.4569
2021-05-31,299056.3354
2021-05-31,460939
2021-05-31,349076.7548
2021-05-31,236905.6539
2021-05-31,604225.2053
2021-05-31,144733
2021-05-31,596008.4889
2021-05-31,224887.3237
2021-05-31,219238.9372
2021-05-31,427688.3362
2021-05-31,262257.2824
2021-05-31,678197.6876
2021-05-31,251184.4327
2021-05-31,50347
2021-05-31,391479.1369
2021-05-31,358480
2021-05-31,185209
2021-05-31,312644
2021-05-31,620838.7669
2021-05-31,451590.8779
2021-05-31,450716.1024
2021-05-31,214937.7411
2021-05-31,259704.6235
2021-05-31,269478
2021-05-31,431370.213
2021-05-31,419346.9447
2021-05-31,497036.9329
2021-05-31,502439.4547
2021-05-31,415138.4852
2021-05-31,471331.9055
2021-05-31,425844.0937
2021-05-31,528288.2064
2021-05-31,488574.6504
2021-06-30,461294.4734
2021-06-30,380048.6401
2021-06-30,307204
2021-06-30,233446.5603
2021-06-30,554846.4622
2021-06-30,216729.2625
2021-06-30,226661.2254
2021-06-30,304837.0542
2021-06-30,471545
2021-06-30,356694.7195
2021-06-30,239928.0628
2021-06-30,621580.2676
2021-06-30,146500
2021-06-30,610285.4274
2021-06-30,231971.6475
2021-06-30,223367.7961
2021-06-30,437609.3748
2021-06-30,267894.6555
2021-06-30,698596.8506
2021-06-30,256644.6615
2021-06-30,50179
2021-06-30,399152.4115
2021-06-30,367664
2021-06-30,185560
2021-06-30,317923
2021-06-30,637513.9274
2021-06-30,460249.6071
2021-06-30,461314.087
2021-06-30,217370.1985
2021-06-30,264602.9385
2021-06-30,276077
2021-06-30,438129.7918
2021-06-30,426941.1958
2021-06-30,506803.1413
2021-06-30,512607.8435
2021-06-30,423306.6099
2021-06-30,479886.3203
2021-06-30,433594.4333
2021-06-30,538178.9855
2021-06-30,496841.9007
2021-07-31,471448.8837
2021-07-31,386287.4749
2021-07-31,317573
2021-07-31,237674.9772
2021-07-31,568172.9943
2021-07-31,220384.7062
2021-07-31,230812.8424
2021-07-31,310251.764
2021-07-31,482369
2021-07-31,363205.4149
2021-07-31,242038.4585
2021-07-31,638220.1389
2021-07-31,149130
2021-07-31,624709.8375
2021-07-31,235825.4084
2021-07-31,226945.9019
2021-07-31,446093.8628
2021-07-31,272062.3491
2021-07-31,717340.8731
2021-07-31,261134.3798
2021-07-31,49942
2021-07-31,406017.5734
2021-07-31,375105
2021-07-31,186307
2021-07-31,322465
2021-07-31,654936.5133
2021-07-31,466745.9988
2021-07-31,471508.1062
2021-07-31,218741.3456
2021-07-31,269270.5926
2021-07-31,282087
2021-07-31,445070.7619
2021-07-31,434729.9444
2021-07-31,514887.855
2021-07-31,521077.1812
2021-07-31,430797.8445
2021-07-31,487668.3126
2021-07-31,440490.1028
2021-07-31,546560.8891
2021-07-31,503399.7792
2021-08-31,478483.1105
2021-08-31,391631.8227
2021-08-31,325363
2021-08-31,240590.6617
2021-08-31,577943.4228
2021-08-31,223069.2862
2021-08-31,233226.2711
2021-08-31,314569.9179
2021-08-31,541709
2021-08-31,366373.3388
2021-08-31,242528.9493
2021-08-31,650509.8142
2021-08-31,239543
2021-08-31,633818.7562
2021-08-31,236196.2389
2021-08-31,229521.3926
2021-08-31,450336.1172
2021-08-31,273760.9088
2021-08-31,726969.3973
2021-08-31,264317.7768
2021-08-31,69217
2021-08-31,410817.0113
2021-08-31,402193
2021-08-31,205335
2021-08-31,347079
2021-08-31,668089.6392
2021-08-31,469221.7856
2021-08-31,478492.3832
2021-08-31,217258.3341
2021-08-31,271802.5213
2021-08-31,310247
2021-08-31,450452.2413
2021-08-31,440201.8117
2021-08-31,521205.847
2021-08-31,527417.9293
2021-08-31,436570.399
2021-08-31,494005.5189
2021-08-31,445976.7306
2021-08-31,552202.8653
2021-08-31,507921.8883
2021-09-30,480744.5102
2021-09-30,396597.5511
2021-09-30,337105
2021-09-30,242136.8464
2021-09-30,586720.2202
2021-09-30,224999.8947
2021-09-30,234475.9065
2021-09-30,318763.3371
2021-09-30,554458
2021-09-30,367635.2368
2021-09-30,240913.5353
2021-09-30,658796.6927
2021-09-30,247413
2021-09-30,639367.0406
2021-09-30,234284.8123
2021-09-30,231049.5095
2021-09-30,451620.6034
2021-09-30,274022.972
2021-09-30,731935.1445
2021-09-30,266846.3553
2021-09-30,69401
2021-09-30,413550.0174
2021-09-30,406714
2021-09-30,207205
2021-09-30,357300
2021-09-30,677541.0079
2021-09-30,467935.5269
2021-09-30,482857.9494
2021-09-30,214107.2798
2021-09-30,272643.6651
2021-09-30,316165
2021-09-30,454734.2421
2021-09-30,443716.8971
2021-09-30,526427.5887
2021-09-30,532046.1631
2021-09-30,440477.1804
2021-09-30,498909.0341
2021-09-30,450175.6454
2021-09-30,556082.7597
2021-09-30,511193.6848
2021-10-31,481400.7467
2021-10-31,402046.3662
2021-10-31,341212
2021-10-31,243639.5908
2021-10-31,594310.3622
2021-10-31,226486.8336
2021-10-31,235220.3672
2021-10-31,322964.6092
2021-10-31,567400
2021-10-31,370496.9583
2021-10-31,239612.3387
2021-10-31,666460.0971
2021-10-31,254685
2021-10-31,642537.392
2021-10-31,232919.5257
2021-10-31,232397.6622
2021-10-31,452058.406
2021-10-31,274560.8374
2021-10-31,734422.0509
2021-10-31,269495.1016
2021-10-31,70149
2021-10-31,415559.9921
2021-10-31,414748
2021-10-31,209878
2021-10-31,367944
2021-10-31,682858.0256
2021-10-31,464762.9495
2021-10-31,485987.5796
2021-10-31,211600.7389
2021-10-31,273003.5156
2021-10-31,329284
2021-10-31,457860.1783
2021-10-31,445780.6989
2021-10-31,531062.6409
2021-10-31,536239.2825
2021-10-31,443511.4717
2021-10-31,502993.425
2021-10-31,453730.4853
2021-10-31,559046.8385
2021-10-31,513956.9066
2021-11-30,483131.8201
2021-11-30,406632.3022
2021-11-30,343565
2021-11-30,245607.0408
2021-11-30,602194.1051
2021-11-30,228325.4403
2021-11-30,236665.5911
2021-11-30,327735.7749
2021-11-30,577481
2021-11-30,374426.0437
2021-11-30,238919.3675
2021-11-30,673506.23
2021-11-30,260305
2021-11-30,647191.473
2021-11-30,233443.6704
2021-11-30,234028.6358
2021-11-30,454959.221
2021-11-30,275599.9376
2021-11-30,738926.1531
2021-11-30,273127.6633
2021-11-30,70522
2021-11-30,419222.092
2021-11-30,423937
2021-11-30,211086
2021-11-30,375318
2021-11-30,685474.9839
2021-11-30,463759.0395
2021-11-30,488673.0282
2021-11-30,210644.1384
2021-11-30,274072.4687
2021-11-30,334265
2021-11-30,461124.7956
2021-11-30,448521.3999
2021-11-30,536138.6279
2021-11-30,541209.2826
2021-11-30,446741.6087
2021-11-30,507555.4828
2021-11-30,457547.2036
2021-11-30,562149.2746
2021-11-30,516957.2972
2021-12-31,486302.7785
2021-12-31,410203.2454
2021-12-31,347393
2021-12-31,247857.9417
2021-12-31,609568.262
2021-12-31,230270.3429
2021-12-31,239086.7758
2021-12-31,332597.7537
2021-12-31,586166
2021-12-31,378294.3407
2021-12-31,239022.0553
2021-12-31,684583.4286
2021-12-31,265297
2021-12-31,651906.9832
2021-12-31,234306.1854
2021-12-31,235578.7764
2021-12-31,458590.8066
2021-12-31,277620.7328
2021-12-31,741675.6263
2021-12-31,277395.2868
2021-12-31,71295
2021-12-31,423238.3909
2021-12-31,435470
2021-12-31,214627
2021-12-31,380879
2021-12-31,686967.5214
2021-12-31,464204.1331
2021-12-31,491957.4706
2021-12-31,209797.9375
2021-12-31,276193.3394
2021-12-31,341161
2021-12-31,463875.6817
2021-12-31,451328.1406
2021-12-31,542199.6589
2021-12-31,547239.3963
2021-12-31,450663.8797
2021-12-31,512895.1608
2021-12-31,462177.2473
2021-12-31,566018.7305
2021-12-31,520644.2487
2022-01-31,491609.1163
2022-01-31,415128.5796
2022-01-31,353821
2022-01-31,251021.0563
2022-01-31,618959.1954
2022-01-31,232843.3721
2022-01-31,241990.1206
2022-01-31,337616.201
2022-01-31,590422
2022-01-31,381725.6911
2022-01-31,241764.6735
2022-01-31,699586.0481
2022-01-31,269942
2022-01-31,660237.7508
2022-01-31,237175.6989
2022-01-31,236998.3856
2022-01-31,463915.8251
2022-01-31,281988.9302
2022-01-31,745822.0356
2022-01-31,281860.6688
2022-01-31,69988
2022-01-31,428897.6357
2022-01-31,456623
2022-01-31,217845
2022-01-31,395091
2022-01-31,691295.8794
2022-01-31,469052.4657
2022-01-31,498286.4573
2022-01-31,210517.2643
2022-01-31,279657.8228
2022-01-31,343505
2022-01-31,468360.4695
2022-01-31,456500.4386
2022-01-31,550441.2623
2022-01-31,555752.5989
2022-01-31,456704.3451
2022-01-31,520571.0142
2022-01-31,468531.9789
2022-01-31,573436.643
2022-01-31,527249.3302
2022-02-28,497701.3191
2022-02-28,421925.0552
2022-02-28,358088
2022-02-28,254703.5601
2022-02-28,629422.544
2022-02-28,235725.1029
2022-02-28,244988.7262
2022-02-28,342810.6305
2022-02-28,606833
2022-02-28,386560.817
2022-02-28,246034.3265
2022-02-28,718773.0371
2022-02-28,275300
2022-02-28,671397.5319
2022-02-28,240535.1628
2022-02-28,238436.5412
2022-02-28,469745.2123
2022-02-28,287256.3872
2022-02-28,753598.6173
2022-02-28,286102.9955
2022-02-28,70597
2022-02-28,434499.4072
2022-02-28,463711
2022-02-28,223531
2022-02-28,403240
2022-02-28,698732.783
2022-02-28,475665.307
2022-02-28,507373.5537
2022-02-28,213421.2662
2022-02-28,283583.1638
2022-02-28,353925
2022-02-28,474322.1373
2022-02-28,463287.9221
2022-02-28,560979.2441
2022-02-28,566732.3537
2022-02-28,464927.4468
2022-02-28,530527.6635
2022-02-28,476573.4659
2022-02-28,583836.1072
2022-02-28,536198.5517
2022-03-31,505188.2735
2022-03-31,431879.9363
2022-03-31,259186.9018
2022-03-31,644614.7838
2022-03-31,239520.9671
2022-03-31,248572.1523
2022-03-31,347943.0346
2022-03-31,625069
2022-03-31,392930.9581
2022-03-31,251520.0209
2022-03-31,739730.5243
2022-03-31,685328.3586
2022-03-31,246899.6809
2022-03-31,240332.8275
2022-03-31,476256.0199
2022-03-31,293356.641
2022-03-31,767149.9173
2022-03-31,290302.6357
2022-03-31,68983
2022-03-31,440773.4535
2022-03-31,486235
2022-03-31,227269
2022-03-31,421372
2022-03-31,710278.7041
2022-03-31,484093.5147
2022-03-31,519700.5151
2022-03-31,218592.4061
2022-03-31,288884.7237
2022-03-31,483083.9545
2022-03-31,472177.8949
2022-03-31,573041.7811
2022-03-31,580011.5845
2022-03-31,475006.8508
2022-03-31,542611.1207
2022-03-31,486182.1591
2022-03-31,596461.1538
2022-03-31,546916.5435
2022-04-30,512515.1054
2022-04-30,440850.4044
2022-04-30,263318.4427
2022-04-30,659928.9262
2022-04-30,243289.4297
2022-04-30,252585.8312
2022-04-30,352950.6084
2022-04-30,626207
2022-04-30,399531.96
2022-04-30,256074.355
2022-04-30,761195.2484
2022-04-30,697348.254
2022-04-30,254436.4481
2022-04-30,242652.8972
2022-04-30,481930.1429
2022-04-30,298552.1758
2022-04-30,781841.7694
2022-04-30,294716.1766
2022-04-30,69045
2022-04-30,445987.8721
2022-04-30,484758
2022-04-30,232028
2022-04-30,430544
2022-04-30,721384.6401
2022-04-30,490775.3101
2022-04-30,530549.1913
2022-04-30,224387.5564
2022-04-30,293822.0271
2022-04-30,490681.0079
2022-04-30,479453.6047
2022-04-30,584776.2918
2022-04-30,592954.0172
2022-04-30,484834.8031
2022-04-30,554640.4877
2022-04-30,495552.6839
2022-04-30,607895.158
2022-04-30,557019.761
2022-05-31,517531.612
2022-05-31,448907.2938
2022-05-31,266508.9338
2022-05-31,672661.8096
2022-05-31,246657.9612
2022-05-31,256988.585
2022-05-31,357440.0202
2022-05-31,608892
2022-05-31,405313.8447
2022-05-31,259279.9282
2022-05-31,778571.6253
2022-05-31,705193.0741
2022-05-31,261519.8865
2022-05-31,244796.6863
2022-05-31,485741.3532
2022-05-31,302923.1826
2022-05-31,794988.5597
2022-05-31,299122.5622
2022-05-31,68529
2022-05-31,450827.3792
2022-05-31,488032
2022-05-31,233645
2022-05-31,423993
2022-05-31,730321.809
2022-05-31,495410.9109
2022-05-31,538848.7848
2022-05-31,228371.7266
2022-05-31,297740.0947
2022-05-31,496512.6955
2022-05-31,484388.0152
2022-05-31,593412.2108
2022-05-31,602795.4988
2022-05-31,492424.7446
2022-05-31,564116.0909
2022-05-31,503027.6714
2022-05-31,617205.7317
2022-05-31,565531.9596
2022-06-30,519130.3279
2022-06-30,453302.5543
2022-06-30,269124.3707
2022-06-30,679865.1898
2022-06-30,249592.6396
2022-06-30,260686.2511
2022-06-30,361063.8687
2022-06-30,608700
2022-06-30,410433.7295
2022-06-30,262409.0849
2022-06-30,791846.683
2022-06-30,710169.5658
2022-06-30,264990.9803
2022-06-30,246747.6318
2022-06-30,487360.0549
2022-06-30,306433.3732
2022-06-30,802312.2216
2022-06-30,303158.8525
2022-06-30,68800
2022-06-30,453721.232
2022-06-30,493532
2022-06-30,234387
2022-06-30,428223
2022-06-30,735823.9101
2022-06-30,498131.1776
2022-06-30,544635.154
2022-06-30,229542.2797
2022-06-30,299785.7617
2022-06-30,499177.2735
2022-06-30,486597.3896
2022-06-30,598014.133
2022-06-30,608276.2126
2022-06-30,496787.9036
2022-06-30,569857.2172
2022-06-30,507332.0131
2022-06-30,623404.3508
2022-06-30,571961.7459
2022-07-31,515499.9275
2022-07-31,453448.7872
2022-07-31,269603.9308
2022-07-31,679260.1848
2022-07-31,251205.2748
2022-07-31,262630.7975
2022-07-31,362456.9927
2022-07-31,609271
2022-07-31,411557.2524
2022-07-31,263894.0312
2022-07-31,796612.0678
2022-07-31,710441.8985
2022-07-31,264047.1632
2022-07-31,246544.5683
2022-07-31,486412.2604
2022-07-31,307309.5763
2022-07-31,802462.1929
2022-07-31,305165.228
2022-07-31,71749
2022-07-31,453447.9773
2022-07-31,506666
2022-07-31,256849
2022-07-31,430278
2022-07-31,735160.5712
2022-07-31,498483.3346
2022-07-31,545692.689
2022-07-31,227172.2467
2022-07-31,299456.2409
2022-07-31,499050.2099
2022-07-31,486468.5925
2022-07-31,597072.1775
2022-07-31,607873.1572
2022-07-31,496270.5719
2022-07-31,569938.112
2022-07-31,507294.6769
2022-07-31,624045.4555
2022-07-31,573538.9127
2022-08-31,510851.8151
2022-08-31,449491.6594
2022-08-31,268481.7001
2022-08-31,674510.5993
2022-08-31,251122.1655
2022-08-31,262621.2039
2022-08-31,361682.8579
2022-08-31,603242
2022-08-31,408542.1142
2022-08-31,264110.6919
2022-08-31,795523.8555
2022-08-31,709648.825
2022-08-31,262187.5668
2022-08-31,245475.5562
2022-08-31,483793.7013
2022-08-31,306675.6455
2022-08-31,796054.1792
2022-08-31,305081.3647
2022-08-31,75853
2022-08-31,449300.0106
2022-08-31,505583
2022-08-31,261361
2022-08-31,438199
2022-08-31,731024.1792
2022-08-31,497014.2282
2022-08-31,542000.19
2022-08-31,224164.9656
2022-08-31,297738.6727
2022-08-31,496228.9895
2022-08-31,484183.2845
2022-08-31,591785.2851
2022-08-31,602476.8938
2022-08-31,491804.1294
2022-08-31,564932.6194
2022-08-31,503489.8027
2022-08-31,619886.1998
2022-08-31,570948.4678
2022-09-30,506069.8193
2022-09-30,449273.1982
2022-09-30,265990.6652
2022-09-30,661029.5326
2022-09-30,249776.8962
2022-09-30,262157.9725
2022-09-30,359527.1627
2022-09-30,605387
2022-09-30,404950.7726
2022-09-30,262905.798
2022-09-30,789482.6188
2022-09-30,707170.2437
2022-09-30,257609.3578
2022-09-30,246332.9762
2022-09-30,479965.5466
2022-09-30,302666.0045
2022-09-30,784803.9299
2022-09-30,304020.2424
2022-09-30,82402
2022-09-30,444070.9389
2022-09-30,590621
2022-09-30,257175
2022-09-30,508313
2022-09-30,723211.8103
2022-09-30,493472.1225
2022-09-30,542329.5175
2022-09-30,222323.2841
2022-09-30,295464.3602
2022-09-30,491749.2015
2022-09-30,480539.2577
2022-09-30,584688.0688
2022-09-30,594719.9308
2022-09-30,485692.1573
2022-09-30,557858.6713
2022-09-30,497983.4564
2022-09-30,612271.1768
2022-09-30,564081.3777
2022-10-31,500466.0579
2022-10-31,446344.4198
2022-10-31,261202.176
2022-10-31,656488.9483
2022-10-31,249662.6726
2022-10-31,261552.929
2022-10-31,356415.9078
2022-10-31,600368
2022-10-31,402522.4665
2022-10-31,261716.6219
2022-10-31,782092.014
2022-10-31,695954.4069
2022-10-31,255980.6168
2022-10-31,246143.616
2022-10-31,471669.6583
2022-10-31,301276.0728
2022-10-31,762060.3219
2022-10-31,302265.6146
2022-10-31,80795
2022-10-31,440349.9892
2022-10-31,555196
2022-10-31,259480
2022-10-31,496331
2022-10-31,702152.6214
2022-10-31,488529.6532
2022-10-31,537049.8609
2022-10-31,221663.9429
2022-10-31,293982.5127
2022-10-31,484418.3021
2022-10-31,476682.5012
2022-10-31,582726.7794
2022-10-31,593140.6596
2022-10-31,483558.5542
2022-10-31,554981.4722
2022-10-31,494792.5151
2022-10-31,600083.8031
2022-10-31,555469.4568
2022-11-30,497200.3278
2022-11-30,444838.6787
2022-11-30,259985.0109
2022-11-30,654437.5879
2022-11-30,249204.9614
2022-11-30,262207.6347
2022-11-30,355517.6381
2022-11-30,605462
2022-11-30,401079.3072
2022-11-30,261077.3319
2022-11-30,775551.3995
2022-11-30,692687.5103
2022-11-30,253544.1035
2022-11-30,246023.6741
2022-11-30,468302.2252
2022-11-30,300219.8341
2022-11-30,753288.0689
2022-11-30,302565.0148
2022-11-30,79017
2022-11-30,436593.7425
2022-11-30,534507
2022-11-30,253575
2022-11-30,482989
2022-11-30,697125.3392
2022-11-30,485361.1082
2022-11-30,534292.5409
2022-11-30,222107.9783
2022-11-30,293079.7766
2022-11-30,482460.3349
2022-11-30,474237.3319
2022-11-30,579908.2724
2022-11-30,589540.3178
2022-11-30,480805.054
2022-11-30,552636.0469
2022-11-30,492020.0106
2022-11-30,596212.5249
2022-11-30,550115.3416
2022-12-31,493125.2226
2022-12-31,443885.8678
2022-12-31,258787.6209
2022-12-31,654587.4103
2022-12-31,249506.8126
2022-12-31,262825.7717
2022-12-31,354264.8324
2022-12-31,604348
2022-12-31,399209.6661
2022-12-31,260446.6436
2022-12-31,768118.8954
2022-12-31,687426.6724
2022-12-31,251982.7332
2022-12-31,245947.0402
2022-12-31,464623.715
2022-12-31,299119.1936
2022-12-31,746644.4522
2022-12-31,301472.38
2022-12-31,77197
2022-12-31,431271.9301
2022-12-31,512862
2022-12-31,247580
2022-12-31,473318
2022-12-31,693448.2664
2022-12-31,482540.1157
2022-12-31,531934.6985
2022-12-31,222178.0879
2022-12-31,292519.4878
2022-12-31,481500.8347
2022-12-31,471732.6225
2022-12-31,577907.9007
2022-12-31,587113.7063
2022-12-31,478435.3314
2022-12-31,551020.4284
2022-12-31,489741.2672
2022-12-31,593361.3965
2022-12-31,545968.7995
2023-01-31,488633.4447
2023-01-31,440012.7803
2023-01-31,256536.4312
2023-01-31,653625.7483
2023-01-31,249473.8254
2023-01-31,262225.5258
2023-01-31,352325.1291
2023-01-31,394165.2496
2023-01-31,259379.8481
2023-01-31,756297.5103
2023-01-31,680974.8775
2023-01-31,250769.8984
2023-01-31,245501.9951
2023-01-31,460097.8962
2023-01-31,296237.36
2023-01-31,738654.0669
